sofifa_id,overall_2021,position,value_eur_2021
252007,62.0,back,386755.0
252021,61.0,forward,412828.0
252398,61.0,mid,377414.0
252854,62.0,back,385177.0
212487,62.0,back,382995.0
227929,61.0,mid,373465.0
229643,61.0,back,349195.0
230148,61.0,mid,346706.0
230677,62.0,back,378802.0
230893,61.0,keeper,346298.0
231199,62.0,back,342285.0
231527,62.0,back,366276.0
232904,61.0,mid,367435.0
234050,62.0,keeper,363652.0
234960,61.0,mid,373465.0
236027,61.0,back,336301.0
236398,61.0,back,358854.0
236882,61.0,forward,418577.0
238197,62.0,mid,359438.0
239362,61.0,back,367137.0
240463,61.0,mid,406250.0
241157,61.0,back,339463.0
243034,61.0,forward,397825.0
243634,61.0,mid,377846.0
243719,62.0,mid,487817.0
244012,62.0,mid,366276.0
244028,62.0,back,344938.0
244070,61.0,back,343675.0
244729,61.0,mid,390901.0
244942,62.0,forward,370170.0
245801,62.0,mid,367137.0
247089,61.0,back,352411.0
247355,62.0,forward,394729.0
251799,62.0,mid,364564.0
251878,61.0,back,356247.0
252455,61.0,keeper,322866.0
226950,61.0,forward,375116.0
230697,61.0,mid,385923.0
230895,62.0,forward,365677.0
232704,61.0,back,334941.0
232769,62.0,mid,403166.0
233115,61.0,mid,371610.0
233931,62.0,back,344985.0
235975,61.0,mid,396714.0
236237,61.0,keeper,301111.0
236389,62.0,mid,433531.0
237782,62.0,back,336064.0
238296,61.0,forward,369726.0
238347,62.0,forward,383119.0
238520,61.0,mid,341940.0
239546,61.0,keeper,318465.0
240524,62.0,forward,356402.0
242637,61.0,mid,356402.0
242638,62.0,mid,385845.0
243895,61.0,mid,444749.0
244036,61.0,forward,392367.0
244165,61.0,forward,340870.0
244770,61.0,mid,379762.0
245530,61.0,forward,348312.0
246400,61.0,mid,356402.0
246842,62.0,back,352183.0
247474,62.0,back,360192.0
247506,61.0,keeper,288139.0
247576,62.0,mid,379402.0
247753,62.0,forward,372075.0
250875,62.0,back,351501.0
251013,62.0,mid,372213.0
251017,61.0,mid,349504.0
251389,61.0,mid,412117.0
251498,61.0,keeper,326548.0
251781,61.0,back,333217.0
252266,62.0,mid,358348.0
252271,61.0,back,343622.0
210940,61.0,keeper,350188.0
220774,61.0,back,344785.0
222931,61.0,back,411080.0
225999,61.0,mid,350661.0
227278,61.0,mid,356664.0
227870,62.0,forward,378078.0
227878,61.0,mid,341938.0
229897,61.0,back,344561.0
230047,61.0,back,343301.0
230935,61.0,keeper,343891.0
231028,61.0,keeper,305237.0
231396,62.0,back,341271.0
233491,61.0,forward,365701.0
235493,61.0,back,350271.0
238303,61.0,forward,353149.0
239952,61.0,back,350490.0
240642,61.0,keeper,335563.0
241969,61.0,forward,381795.0
242812,61.0,mid,359996.0
244663,61.0,back,341938.0
245220,62.0,back,347275.0
245855,61.0,mid,389380.0
246650,61.0,back,356664.0
246759,62.0,back,331534.0
247332,61.0,forward,355650.0
251056,61.0,keeper,299160.0
251286,61.0,mid,364499.0
251333,62.0,back,350544.0
251467,62.0,forward,378078.0
251571,62.0,forward,345209.0
252546,62.0,mid,383415.0
252715,61.0,mid,351139.0
211203,61.0,back,324152.0
212392,61.0,keeper,315868.0
220994,61.0,mid,347248.0
222081,61.0,mid,344654.0
223180,61.0,back,340092.0
224292,61.0,back,341614.0
225498,61.0,mid,356330.0
229504,61.0,mid,346266.0
230757,61.0,forward,363096.0
232362,61.0,mid,340263.0
232538,61.0,mid,333409.0
233185,61.0,mid,366218.0
233197,61.0,forward,324152.0
235820,61.0,keeper,264436.0
237220,61.0,back,308689.0
238044,61.0,back,315538.0
238919,61.0,keeper,277408.0
238920,61.0,back,305474.0
241344,61.0,mid,395590.0
241915,61.0,mid,337993.0
241955,61.0,mid,346266.0
242391,61.0,keeper,318194.0
242955,61.0,forward,346266.0
243528,61.0,back,310748.0
244119,61.0,keeper,277408.0
246664,61.0,back,341924.0
247044,61.0,mid,330605.0
247278,61.0,back,324351.0
251005,61.0,forward,346294.0
251033,61.0,forward,432726.0
251620,61.0,mid,352709.0
251906,61.0,forward,358695.0
252318,61.0,back,325494.0
207803,61.0,forward,363410.0
215204,61.0,forward,313285.0
220187,61.0,forward,332353.0
222820,61.0,keeper,277468.0
223011,61.0,keeper,294979.0
223907,61.0,back,317776.0
225061,61.0,keeper,281712.0
225067,61.0,mid,338796.0
227529,61.0,keeper,320862.0
228757,61.0,mid,347749.0
229607,61.0,mid,331532.0
235375,61.0,keeper,269469.0
236946,61.0,back,333437.0
240207,61.0,back,312807.0
240886,61.0,back,300806.0
240993,61.0,mid,343502.0
242766,61.0,forward,313043.0
243737,60.0,keeper,253712.0
246354,61.0,back,328606.0
246872,61.0,mid,320928.0
247254,61.0,mid,340627.0
247636,61.0,forward,362040.0
247966,61.0,back,330222.0
248081,61.0,mid,333437.0
251646,61.0,mid,372104.0
252363,61.0,mid,362040.0
252434,61.0,forward,313043.0
252742,60.0,forward,334917.0
252761,61.0,mid,313006.0
200714,61.0,forward,302307.0
202079,61.0,keeper,272619.0
203424,61.0,mid,307534.0
205708,61.0,back,278190.0
206039,61.0,mid,302012.0
206082,61.0,back,295837.0
206566,61.0,keeper,295805.0
210426,61.0,back,287285.0
214525,61.0,keeper,256563.0
215812,61.0,mid,279012.0
216249,61.0,mid,280096.0
219874,61.0,mid,305079.0
220985,61.0,keeper,280742.0
221845,61.0,keeper,253686.0
232216,61.0,back,284070.0
242088,61.0,mid,374608.0
242584,61.0,back,323425.0
243832,61.0,back,280096.0
246557,61.0,back,268607.0
247009,61.0,back,281580.0
247104,61.0,keeper,249187.0
247589,61.0,back,280096.0
248183,61.0,forward,284073.0
251584,61.0,back,296036.0
252023,61.0,mid,294673.0
252356,61.0,back,292622.0
252529,61.0,mid,301368.0
200942,61.0,keeper,276312.0
202973,61.0,keeper,294155.0
213502,61.0,back,273416.0
214644,61.0,back,282772.0
215285,61.0,forward,378810.0
220306,61.0,forward,286642.0
222471,61.0,keeper,276312.0
222628,61.0,back,292440.0
224554,61.0,back,302994.0
227970,61.0,back,294540.0
229914,61.0,mid,286400.0
231031,61.0,forward,392107.0
234412,61.0,forward,291548.0
237190,61.0,back,292821.0
243800,61.0,mid,302211.0
246830,61.0,mid,278190.0
247195,61.0,mid,293806.0
250846,61.0,forward,294216.0
251443,61.0,mid,341547.0
251684,61.0,back,286618.0
252778,61.0,mid,302012.0
252807,61.0,mid,288648.0
206659,61.0,mid,316422.0
215365,61.0,forward,305190.0
221182,61.0,mid,283120.0
224318,61.0,mid,298800.0
224526,61.0,mid,398348.0
224620,61.0,mid,287285.0
234322,61.0,back,275583.0
235481,61.0,back,285433.0
235881,61.0,forward,311298.0
242132,61.0,back,307412.0
246394,61.0,forward,301009.0
199139,61.0,back,272466.0
204426,61.0,mid,280096.0
211290,61.0,back,280096.0
212450,61.0,forward,278192.0
222621,61.0,keeper,256376.0
224602,61.0,back,273093.0
228267,61.0,back,252627.0
228359,61.0,mid,299884.0
237909,61.0,mid,300882.0
244498,61.0,keeper,277731.0
247175,61.0,back,271328.0
248072,61.0,keeper,247840.0
248181,61.0,keeper,239671.0
194679,61.0,keeper,291111.0
194784,61.0,keeper,293074.0
197974,61.0,mid,297502.0
198162,61.0,mid,332860.0
201419,61.0,forward,299156.0
201457,61.0,forward,294094.0
203512,61.0,back,283120.0
206200,61.0,mid,282776.0
219737,61.0,mid,305487.0
221589,61.0,forward,290464.0
224016,61.0,mid,281580.0
226189,61.0,back,274025.0
228077,61.0,mid,285987.0
228611,61.0,keeper,264214.0
235386,61.0,back,279159.0
241502,61.0,forward,284545.0
247587,61.0,forward,303408.0
250920,61.0,keeper,247840.0
251032,61.0,mid,314241.0
251739,60.0,keeper,307943.0
19521,60.0,forward,-34634.0
53960,60.0,keeper,-4888.0
104900,59.0,keeper,-64189.0
140300,60.0,keeper,-71378.0
140424,60.0,forward,-23660.0
149662,60.0,back,-55117.0
169725,60.0,forward,68570.0
172235,60.0,forward,59956.0
176844,60.0,keeper,65849.0
180181,60.0,back,51911.0
182036,60.0,back,-4897.0
182037,60.0,mid,49166.0
182362,60.0,back,47788.0
188227,61.0,back,266525.0
188831,61.0,back,221971.0
189625,61.0,back,248583.0
189810,61.0,mid,223749.0
190033,61.0,back,245118.0
191563,60.0,mid,134257.0
191677,60.0,mid,18196.0
193651,61.0,mid,316045.0
200593,60.0,mid,70754.0
203539,61.0,mid,282557.0
204494,61.0,mid,286689.0
208338,60.0,keeper,243057.0
208995,61.0,mid,284953.0
210795,61.0,back,267861.0
212532,61.0,mid,258988.0
213333,61.0,back,251799.0
219936,61.0,keeper,298662.0
221786,60.0,mid,211653.0
222174,61.0,mid,224650.0
222179,61.0,back,249893.0
222181,61.0,back,231362.0
222191,61.0,forward,272258.0
222277,61.0,back,254657.0
222563,60.0,back,211653.0
224731,60.0,mid,188650.0
225716,60.0,back,58530.0
226837,60.0,back,215018.0
231674,61.0,back,264442.0
232258,61.0,mid,263500.0
234476,61.0,forward,278019.0
236748,61.0,back,259554.0
237751,59.0,keeper,-46366.0
239470,61.0,mid,309561.0
239858,61.0,back,255772.0
243601,61.0,back,242824.0
244027,61.0,mid,268262.0
246706,61.0,forward,273952.0
247177,61.0,forward,272814.0
247608,60.0,back,40600.0
247978,60.0,back,211653.0
247999,61.0,forward,270587.0
250820,61.0,mid,233332.0
251257,61.0,forward,294635.0
251726,60.0,back,230599.0
251746,60.0,forward,32262.0
251748,60.0,mid,-23356.0
251758,61.0,forward,259898.0
251838,61.0,forward,301497.0
252446,60.0,mid,86386.0
251752,61.0,keeper,730109.0
252276,61.0,back,861688.0
244603,61.0,back,661222.0
251956,62.0,back,794200.0
238230,61.0,mid,680287.0
240779,61.0,forward,905287.0
241046,62.0,forward,607705.0
242073,61.0,keeper,586022.0
242688,61.0,mid,700471.0
243082,61.0,keeper,609454.0
243678,61.0,back,654494.0
243810,61.0,keeper,586022.0
244249,61.0,forward,685164.0
244746,61.0,keeper,609454.0
245721,61.0,forward,637919.0
245846,61.0,back,662751.0
246326,61.0,mid,662751.0
246713,61.0,forward,851647.0
248344,61.0,forward,687476.0
251957,62.0,back,766050.0
252125,61.0,mid,669221.0
252905,61.0,keeper,626808.0
238134,61.0,mid,662965.0
243949,61.0,forward,572243.0
246228,61.0,forward,671814.0
246290,61.0,mid,758838.0
246924,61.0,mid,662517.0
251224,61.0,forward,597096.0
236358,61.0,mid,539815.0
241236,61.0,forward,612292.0
243371,61.0,forward,539153.0
244140,61.0,mid,622118.0
245505,61.0,forward,508262.0
245994,61.0,mid,539857.0
247057,61.0,mid,539857.0
247740,61.0,mid,623186.0
251316,61.0,forward,531241.0
251688,61.0,mid,589101.0
252239,61.0,mid,532668.0
231267,61.0,mid,587042.0
237933,61.0,back,545279.0
240468,61.0,forward,570300.0
240579,61.0,back,523514.0
241978,61.0,keeper,495827.0
242302,61.0,mid,530998.0
242947,61.0,mid,516677.0
243284,61.0,back,524699.0
243566,61.0,keeper,482855.0
245599,61.0,keeper,495827.0
246604,61.0,forward,523866.0
246930,61.0,forward,532903.0
247398,61.0,keeper,500210.0
247833,61.0,forward,556922.0
248123,61.0,mid,518177.0
248814,61.0,mid,561506.0
233687,61.0,back,472650.0
238188,61.0,mid,474209.0
240863,61.0,mid,473141.0
240987,61.0,keeper,428875.0
242114,61.0,mid,452294.0
242769,61.0,back,467020.0
242966,61.0,mid,526836.0
242994,61.0,mid,465952.0
243524,61.0,mid,488960.0
243971,61.0,back,465952.0
244585,61.0,back,454916.0
246458,61.0,mid,479662.0
247599,61.0,mid,465952.0
248706,61.0,forward,451226.0
251417,61.0,forward,458415.0
252019,61.0,mid,479662.0
252448,61.0,mid,494555.0
252573,61.0,back,472639.0
252726,61.0,mid,510373.0
252747,61.0,mid,473141.0
235534,61.0,back,487078.0
236677,61.0,back,412658.0
238157,61.0,back,402605.0
238326,61.0,forward,407779.0
238983,61.0,mid,459737.0
239884,61.0,keeper,405187.0
240673,61.0,mid,431568.0
240924,61.0,forward,408796.0
243042,61.0,back,409442.0
245015,61.0,forward,442442.0
245773,61.0,forward,414222.0
247179,61.0,mid,418832.0
247259,61.0,forward,398021.0
247284,61.0,mid,411295.0
247347,61.0,forward,415985.0
247581,61.0,mid,402605.0
248127,61.0,back,409442.0
248684,61.0,mid,408079.0
248712,61.0,forward,461347.0
250926,61.0,mid,641444.0
251170,61.0,forward,431246.0
251293,61.0,mid,426021.0
251468,61.0,back,400890.0
251802,61.0,mid,440246.0
252172,61.0,mid,411295.0
234073,61.0,forward,420040.0
234820,61.0,forward,420869.0
236292,61.0,back,417769.0
237671,61.0,mid,420040.0
237737,61.0,forward,452681.0
239515,61.0,mid,428675.0
240945,61.0,mid,413680.0
240981,61.0,mid,413680.0
241646,61.0,forward,457931.0
241839,61.0,forward,424675.0
242040,61.0,mid,421937.0
243633,61.0,back,396806.0
244241,61.0,back,404290.0
244417,61.0,keeper,372898.0
245515,61.0,back,403249.0
246175,61.0,forward,394370.0
246184,61.0,back,405735.0
246300,61.0,back,407506.0
246391,61.0,back,411480.0
246789,61.0,mid,404642.0
246800,61.0,forward,400058.0
246873,61.0,back,398444.0
247771,61.0,mid,420869.0
248073,61.0,keeper,385870.0
251075,61.0,mid,456841.0
251229,61.0,forward,421472.0
251357,61.0,back,414695.0
251385,61.0,mid,394814.0
251565,61.0,mid,400022.0
225134,61.0,keeper,429682.0
228153,61.0,mid,455490.0
228874,61.0,mid,420520.0
230815,61.0,back,401842.0
233796,61.0,mid,436609.0
234571,61.0,mid,455079.0
240775,61.0,forward,385075.0
242149,61.0,forward,404386.0
243943,61.0,mid,455997.0
244284,61.0,back,389307.0
244515,61.0,back,382470.0
245070,61.0,back,384905.0
245230,60.0,keeper,340560.0
246547,61.0,back,399712.0
247021,61.0,mid,414438.0
247073,61.0,back,387944.0
248046,61.0,mid,385075.0
248258,61.0,mid,399765.0
248539,61.0,mid,414438.0
250945,61.0,mid,414438.0
250946,61.0,mid,448807.0
251235,61.0,forward,386576.0
251302,61.0,mid,405886.0
251380,61.0,back,394396.0
251912,61.0,mid,383970.0
252237,61.0,back,380755.0
252343,61.0,mid,455087.0
252820,61.0,back,405384.0
225280,61.0,keeper,415163.0
229050,61.0,back,442093.0
232325,61.0,back,376673.0
233535,61.0,back,384946.0
233655,61.0,mid,376673.0
233740,61.0,mid,392484.0
237839,61.0,back,380565.0
240008,61.0,mid,393499.0
240423,61.0,mid,464463.0
241085,61.0,mid,399673.0
241726,61.0,back,378825.0
244088,61.0,mid,392484.0
244090,60.0,keeper,388105.0
244720,60.0,keeper,334347.0
245126,61.0,back,373042.0
245893,61.0,mid,383446.0
246660,61.0,back,392457.0
251024,61.0,mid,399673.0
251285,61.0,keeper,388105.0
251451,61.0,back,393499.0
251541,61.0,back,390283.0
251928,61.0,mid,399673.0
221210,61.0,forward,377643.0
228784,61.0,back,360998.0
230615,61.0,mid,350673.0
234351,61.0,mid,386755.0
234815,61.0,back,339946.0
235421,60.0,keeper,302079.0
237097,60.0,keeper,304886.0
237423,61.0,forward,359369.0
237927,60.0,keeper,338483.0
238749,61.0,back,352897.0
239983,61.0,mid,342862.0
240331,61.0,mid,378311.0
240822,61.0,mid,363916.0
241356,61.0,back,336687.0
241866,61.0,back,328135.0
241878,61.0,mid,394681.0
243625,61.0,mid,349189.0
243649,61.0,back,333824.0
243885,61.0,forward,372297.0
244089,61.0,forward,351898.0
244236,61.0,mid,350051.0
245796,61.0,forward,343966.0
245851,61.0,mid,358516.0
246434,61.0,mid,337103.0
246747,61.0,mid,356572.0
247931,61.0,back,324920.0
248553,61.0,mid,342862.0
250788,61.0,back,326635.0
251256,61.0,mid,343930.0
252383,61.0,mid,410723.0
252440,61.0,back,349549.0
252759,61.0,forward,479886.0
222422,61.0,forward,356109.0
223988,61.0,keeper,341621.0
225536,61.0,forward,356970.0
228047,61.0,mid,365647.0
231582,61.0,forward,342025.0
232817,61.0,keeper,305078.0
233481,61.0,keeper,350977.0
233572,61.0,forward,332127.0
233629,61.0,back,337185.0
235487,61.0,back,343935.0
236029,61.0,back,327603.0
236379,61.0,mid,347705.0
237235,61.0,forward,341609.0
237677,61.0,mid,326535.0
237889,61.0,mid,320532.0
237969,61.0,back,326025.0
238894,61.0,mid,326535.0
239839,61.0,forward,343109.0
240262,61.0,mid,341262.0
240527,60.0,keeper,307456.0
241658,61.0,forward,345715.0
243354,61.0,mid,378027.0
244139,61.0,back,317846.0
244878,60.0,keeper,271053.0
245387,61.0,forward,358941.0
245624,61.0,forward,333864.0
245625,61.0,mid,335394.0
246040,61.0,back,317199.0
246133,61.0,back,316131.0
246607,61.0,forward,352384.0
247289,60.0,keeper,288407.0
247723,61.0,mid,345131.0
247728,61.0,back,323320.0
248548,61.0,back,320830.0
250942,61.0,back,359100.0
251140,61.0,mid,317846.0
251313,61.0,mid,371712.0
251993,61.0,back,341262.0
252052,61.0,mid,349097.0
252071,61.0,mid,335557.0
252137,61.0,mid,326535.0
252540,61.0,mid,362675.0
208291,61.0,mid,317318.0
215816,60.0,mid,347507.0
222322,61.0,mid,319833.0
224565,61.0,keeper,335148.0
225904,60.0,keeper,326406.0
227763,61.0,forward,321008.0
227855,61.0,mid,347507.0
228052,61.0,forward,332781.0
228186,61.0,back,353688.0
228596,61.0,mid,341802.0
229274,60.0,keeper,345802.0
230971,60.0,keeper,331057.0
231379,61.0,back,320662.0
232588,61.0,mid,362495.0
233820,61.0,back,325592.0
235710,61.0,back,342100.0
236012,61.0,mid,332781.0
238309,61.0,back,347507.0
238357,61.0,mid,325592.0
239689,60.0,keeper,290003.0
239709,61.0,forward,321008.0
240328,61.0,back,332342.0
241318,61.0,back,334144.0
241694,61.0,forward,372253.0
242090,61.0,forward,371271.0
242735,61.0,back,327076.0
242873,61.0,mid,347069.0
243893,61.0,mid,354029.0
244107,60.0,keeper,302974.0
246234,61.0,mid,347507.0
246714,61.0,mid,341802.0
247151,61.0,mid,324507.0
247286,61.0,mid,319924.0
247323,61.0,back,300380.0
248013,61.0,mid,325592.0
248489,60.0,back,325592.0
251260,61.0,forward,325592.0
251400,61.0,back,330929.0
251435,61.0,back,320662.0
251951,61.0,mid,347507.0
252118,61.0,back,329127.0
252205,61.0,forward,350541.0
252452,61.0,forward,393219.0
252717,61.0,back,362029.0
252752,61.0,forward,337471.0
213634,61.0,forward,335899.0
220504,60.0,keeper,323712.0
223091,60.0,back,311087.0
225981,60.0,keeper,325383.0
226450,60.0,keeper,306998.0
227567,60.0,back,329688.0
229206,61.0,back,328324.0
231063,60.0,mid,348057.0
231131,61.0,forward,359406.0
232460,61.0,back,307118.0
235046,61.0,mid,455696.0
236557,61.0,forward,333330.0
237576,60.0,keeper,275081.0
240192,60.0,keeper,277408.0
240218,60.0,keeper,264436.0
240476,61.0,forward,333416.0
241332,60.0,mid,327198.0
242782,60.0,back,310591.0
242913,60.0,back,333051.0
243051,61.0,forward,325835.0
244071,61.0,mid,339077.0
245362,61.0,back,327159.0
245378,61.0,mid,346266.0
245845,61.0,back,315430.0
246795,60.0,mid,338389.0
247008,61.0,mid,366318.0
247283,61.0,back,329688.0
247400,61.0,mid,324351.0
247446,61.0,mid,346266.0
248810,60.0,back,324351.0
251090,61.0,forward,325536.0
251659,61.0,mid,326141.0
210986,60.0,back,324955.0
214943,61.0,back,308324.0
215301,61.0,back,328606.0
215418,60.0,keeper,286906.0
218593,60.0,keeper,331124.0
218646,60.0,mid,350691.0
221534,60.0,mid,320291.0
228250,61.0,back,322871.0
228366,61.0,back,328449.0
228402,60.0,forward,334921.0
229123,60.0,back,316880.0
233030,60.0,keeper,284038.0
237519,61.0,back,318512.0
238628,60.0,keeper,271066.0
242252,60.0,keeper,292780.0
242272,61.0,forward,311801.0
242721,60.0,keeper,264358.0
246032,60.0,keeper,253712.0
246549,61.0,mid,318711.0
246744,61.0,back,337327.0
246955,60.0,back,324048.0
248245,61.0,mid,325900.0
248779,60.0,back,315496.0
250819,60.0,keeper,266684.0
251171,61.0,forward,310716.0
251664,61.0,mid,488553.0
251801,60.0,mid,333437.0
252015,61.0,back,331237.0
252543,60.0,forward,321316.0
213344,60.0,keeper,292009.0
219660,60.0,forward,282900.0
219854,60.0,keeper,279029.0
223488,60.0,keeper,302630.0
223827,60.0,keeper,273917.0
225033,60.0,back,283184.0
226049,60.0,keeper,256563.0
228253,60.0,keeper,274324.0
229087,60.0,back,300010.0
232181,60.0,mid,427068.0
232621,60.0,back,278564.0
233948,60.0,mid,288968.0
236860,60.0,keeper,233131.0
238372,60.0,forward,308012.0
242092,60.0,forward,286400.0
242596,60.0,back,287484.0
242597,60.0,forward,318674.0
243441,60.0,mid,302211.0
244101,61.0,back,282167.0
244212,60.0,mid,295837.0
244360,61.0,back,290190.0
246954,60.0,forward,305647.0
247808,60.0,forward,313516.0
248763,60.0,forward,322459.0
251474,60.0,back,275437.0
252009,60.0,forward,321365.0
252012,60.0,mid,294216.0
209728,61.0,mid,286913.0
215104,60.0,mid,294823.0
224421,61.0,mid,302012.0
225367,60.0,forward,290089.0
229252,60.0,keeper,286897.0
232857,60.0,mid,296307.0
237224,61.0,forward,316668.0
237854,60.0,back,292821.0
242017,60.0,forward,321298.0
243126,60.0,back,281580.0
245449,60.0,mid,279211.0
247178,60.0,keeper,220159.0
252453,61.0,forward,314922.0
252716,61.0,back,301510.0
212979,60.0,keeper,289848.0
213967,60.0,keeper,304547.0
222906,60.0,forward,276884.0
229393,60.0,keeper,255135.0
229674,60.0,mid,284073.0
232449,60.0,keeper,255265.0
235160,60.0,mid,302012.0
235479,60.0,back,287285.0
242193,60.0,mid,400607.0
244479,60.0,back,281779.0
244578,60.0,keeper,231833.0
247383,60.0,back,274391.0
247936,60.0,mid,307073.0
251225,61.0,back,295837.0
220033,60.0,mid,291607.0
221297,60.0,back,274391.0
222432,60.0,mid,285251.0
224696,61.0,mid,285158.0
225991,60.0,back,287351.0
229800,60.0,mid,283886.0
233288,60.0,back,278564.0
236854,60.0,forward,297440.0
241977,60.0,mid,295048.0
244018,60.0,keeper,265112.0
244504,61.0,forward,280574.0
246552,60.0,back,278798.0
247878,60.0,mid,324735.0
251576,61.0,mid,274869.0
251749,60.0,mid,277714.0
188950,60.0,keeper,280458.0
251660,60.0,mid,290310.0
251733,60.0,keeper,299262.0
206454,60.0,mid,329466.0
211160,60.0,mid,277415.0
215752,60.0,mid,259554.0
216355,60.0,mid,316750.0
222279,60.0,forward,277714.0
224616,60.0,forward,293750.0
233021,60.0,back,270818.0
235190,60.0,keeper,235526.0
251128,60.0,back,244926.0
252133,60.0,forward,285455.0
2702,59.0,mid,-7390.0
137356,59.0,keeper,-40757.0
165932,59.0,back,17264.0
166713,59.0,keeper,33734.0
171755,59.0,back,54879.0
177761,59.0,back,48616.0
179617,59.0,mid,12820.0
182352,59.0,mid,57221.0
182474,59.0,keeper,287906.0
183031,59.0,keeper,-12000.0
192120,59.0,keeper,231159.0
194248,59.0,forward,50597.0
200365,60.0,mid,298587.0
202841,60.0,back,267658.0
204302,60.0,back,277117.0
205276,60.0,back,261899.0
207820,60.0,back,218606.0
209172,60.0,back,244253.0
211224,60.0,back,280795.0
211768,60.0,keeper,230486.0
222190,60.0,mid,331456.0
224475,59.0,keeper,288743.0
227548,60.0,mid,347438.0
231962,60.0,back,258988.0
232696,60.0,mid,288180.0
232721,59.0,back,-43549.0
240417,60.0,mid,297847.0
243622,60.0,back,239847.0
247004,60.0,back,211653.0
247545,60.0,mid,221971.0
247571,59.0,keeper,34659.0
247609,59.0,back,195556.0
247610,60.0,mid,305154.0
248760,59.0,mid,57428.0
250953,60.0,back,250603.0
250969,60.0,forward,270571.0
251087,60.0,mid,258988.0
251510,60.0,mid,262287.0
251724,59.0,mid,49937.0
251735,59.0,back,67584.0
251745,60.0,mid,253674.0
252535,60.0,mid,277415.0
252735,59.0,keeper,-74486.0
246601,61.0,mid,754121.0
246459,61.0,forward,678944.0
247360,61.0,back,674489.0
246053,61.0,forward,565863.0
237176,60.0,keeper,553919.0
243702,61.0,back,562546.0
245152,61.0,forward,571765.0
245537,60.0,forward,614341.0
246054,60.0,mid,581796.0
248488,61.0,back,613799.0
252149,61.0,back,577302.0
233048,61.0,mid,525005.0
242382,60.0,keeper,497398.0
243482,61.0,back,525758.0
245361,61.0,back,542028.0
247173,61.0,back,529731.0
247933,61.0,mid,636894.0
237809,60.0,mid,520830.0
242531,60.0,mid,512887.0
244200,60.0,mid,486713.0
244926,60.0,mid,514387.0
246757,60.0,mid,493540.0
247667,60.0,back,503718.0
248125,60.0,back,489256.0
248128,60.0,back,491205.0
248390,60.0,mid,492472.0
251819,60.0,forward,481893.0
252193,60.0,forward,497043.0
252295,61.0,back,603769.0
252317,60.0,back,487570.0
233804,61.0,mid,434488.0
236437,60.0,mid,432709.0
238368,60.0,forward,426588.0
239146,60.0,mid,477954.0
240322,61.0,back,426362.0
240696,60.0,mid,431209.0
242962,60.0,back,433551.0
244223,60.0,back,417810.0
244386,60.0,keeper,385704.0
246180,60.0,mid,433777.0
246740,59.0,keeper,398675.0
247560,60.0,back,424999.0
247766,60.0,back,493327.0
248801,60.0,forward,426714.0
233368,60.0,forward,381095.0
237509,61.0,forward,370390.0
240669,61.0,back,386952.0
245741,60.0,forward,384089.0
246012,61.0,keeper,351555.0
252165,60.0,mid,400316.0
252442,60.0,mid,378400.0
235808,60.0,back,359297.0
237722,60.0,mid,392673.0
240296,60.0,mid,414048.0
240672,60.0,mid,381733.0
242548,60.0,mid,365938.0
243178,60.0,back,375714.0
244560,60.0,mid,385202.0
244783,60.0,mid,396406.0
244932,60.0,mid,373127.0
245606,60.0,mid,380665.0
245751,60.0,back,347426.0
246130,60.0,forward,373127.0
248876,61.0,mid,374491.0
250931,60.0,mid,387854.0
251332,60.0,keeper,331006.0
251519,60.0,back,373970.0
251662,61.0,mid,373127.0
251687,60.0,mid,387854.0
251915,61.0,back,377185.0
252008,60.0,mid,373127.0
252010,60.0,forward,388585.0
252321,60.0,back,356728.0
227881,60.0,mid,358144.0
229192,60.0,forward,370152.0
230000,60.0,keeper,339454.0
235339,60.0,keeper,345382.0
236325,60.0,back,353972.0
237609,60.0,mid,484248.0
239019,60.0,keeper,339454.0
239540,60.0,back,352983.0
241396,60.0,mid,358144.0
242047,60.0,mid,374610.0
242967,60.0,forward,341877.0
244065,60.0,forward,377305.0
245019,61.0,back,352983.0
245125,60.0,mid,363776.0
245452,60.0,mid,365682.0
246329,60.0,forward,349066.0
246743,60.0,back,351403.0
246902,60.0,mid,365682.0
248421,60.0,back,351797.0
248880,60.0,back,341745.0
251018,60.0,forward,356644.0
251369,60.0,keeper,345382.0
251386,61.0,mid,359507.0
251597,60.0,forward,349066.0
252510,60.0,mid,350955.0
234708,60.0,back,348800.0
235770,60.0,back,351931.0
235771,60.0,mid,351931.0
236524,60.0,back,345584.0
236706,60.0,forward,444253.0
237831,60.0,forward,353144.0
240514,60.0,keeper,309809.0
240769,60.0,mid,348505.0
243274,60.0,forward,350707.0
243467,60.0,mid,344742.0
244527,60.0,mid,374169.0
244830,60.0,back,340248.0
245138,60.0,mid,366658.0
245389,60.0,forward,347437.0
246452,60.0,back,340248.0
246745,60.0,mid,368021.0
246915,60.0,keeper,296838.0
247042,60.0,back,366638.0
247522,60.0,mid,399294.0
247570,60.0,back,351931.0
247755,60.0,back,340248.0
247960,60.0,keeper,314192.0
251043,60.0,back,335532.0
252058,60.0,forward,343242.0
252487,60.0,forward,342853.0
225845,59.0,keeper,286235.0
230730,60.0,mid,301396.0
231722,60.0,keeper,284823.0
233046,60.0,back,301396.0
233744,60.0,mid,328452.0
234497,60.0,mid,297617.0
234818,60.0,keeper,263769.0
235063,60.0,back,292060.0
235994,60.0,back,305891.0
236785,60.0,forward,312607.0
